id,spn,grouping_id
19900018:5,19900018,5
19900027:5,19900027,5
19900068:5,19900068,5
19900081:5,19900081,5
19900149:5,19900149,5
19900150:5,19900150,5
19900179:5,19900179,5
52015916:5,52015916,5
19900182:5,19900182,5
19900184:5,19900184,5
19900185:5,19900185,5
19900189:5,19900189,5
19900191:5,19900191,5
19900192:5,19900192,5
19900196:5,19900196,5
19900207:5,19900207,5
19900215:5,19900215,5
19900216:5,19900216,5
19900217:5,19900217,5
19900221:5,19900221,5
19900222:5,19900222,5
19900223:5,19900223,5
19900224:5,19900224,5
19900225:5,19900225,5
19900226:5,19900226,5
19900229:5,19900229,5
19900230:5,19900230,5
19900232:5,19900232,5
19900242:5,19900242,5
19900247:5,19900247,5
19900267:5,19900267,5
19900272:5,19900272,5
19900274:5,19900274,5
19900285:5,19900285,5
19900326:5,19900326,5
19900379:5,19900379,5
19900380:5,19900380,5
19900388:5,19900388,5
19900421:5,19900421,5
19900440:5,19900440,5
19900446:5,19900446,5
19900453:5,19900453,5
50001615:5,50001615,5
50001658:5,50001658,5
50001660:5,50001660,5
50001661:5,50001661,5
50001662:5,50001662,5
50001663:5,50001663,5
50001664:5,50001664,5
50001665:5,50001665,5
50001667:5,50001667,5
52175695:5,52175695,5
50001668:5,50001668,5
50001670:5,50001670,5
50001730:5,50001730,5
50001731:5,50001731,5
50001917:5,50001917,5
50001919:5,50001919,5
50001921:5,50001921,5
50001922:5,50001922,5
50001924:5,50001924,5
50002074:5,50002074,5
50002075:5,50002075,5
50002080:5,50002080,5
50002081:5,50002081,5
50002082:5,50002082,5
50002084:5,50002084,5
50002085:5,50002085,5
50002086:5,50002086,5
50002087:5,50002087,5
50002088:5,50002088,5
50002089:5,50002089,5
50002091:5,50002091,5
50002092:5,50002092,5
50002093:5,50002093,5
50002097:5,50002097,5
50002098:5,50002098,5
50002099:5,50002099,5
50002101:5,50002101,5
50002102:5,50002102,5
50002103:5,50002103,5
50002104:5,50002104,5
50002107:5,50002107,5
50002109:5,50002109,5
50002110:5,50002110,5
50002114:5,50002114,5
50002115:5,50002115,5
50002119:5,50002119,5
50002120:5,50002120,5
50002122:5,50002122,5
50002123:5,50002123,5
50002128:5,50002128,5
50002129:5,50002129,5
50002132:5,50002132,5
50002134:5,50002134,5
50002135:5,50002135,5
50002136:5,50002136,5
50002137:5,50002137,5
50002139:5,50002139,5
50002140:5,50002140,5
50002141:5,50002141,5
50002142:5,50002142,5
50002144:5,50002144,5
50002145:5,50002145,5
50002147:5,50002147,5
50002151:5,50002151,5
50002152:5,50002152,5
50002154:5,50002154,5
50002155:5,50002155,5
50002156:5,50002156,5
50002157:5,50002157,5
50002158:5,50002158,5
50002161:5,50002161,5
50002163:5,50002163,5
50002164:5,50002164,5
50002166:5,50002166,5
50002169:5,50002169,5
50002174:5,50002174,5
50002175:5,50002175,5
50002176:5,50002176,5
50002178:5,50002178,5
50002179:5,50002179,5
50002180:5,50002180,5
50002182:5,50002182,5
50002184:5,50002184,5
50002188:5,50002188,5
50002190:5,50002190,5
50002191:5,50002191,5
50002289:5,50002289,5
50002290:5,50002290,5
50002291:5,50002291,5
50002292:5,50002292,5
50002293:5,50002293,5
50002294:5,50002294,5
50002295:5,50002295,5
50002343:5,50002343,5
50002344:5,50002344,5
50002347:5,50002347,5
50002349:5,50002349,5
50002358:5,50002358,5
50002364:5,50002364,5
50002366:5,50002366,5
50002367:5,50002367,5
50002372:5,50002372,5
50002376:5,50002376,5
50002378:5,50002378,5
50002383:5,50002383,5
50002387:5,50002387,5
50002389:5,50002389,5
50002394:5,50002394,5
50002407:5,50002407,5
50002410:5,50002410,5
50002421:5,50002421,5
50002422:5,50002422,5
50002426:5,50002426,5
50002427:5,50002427,5
50002430:5,50002430,5
50002433:5,50002433,5
50002435:5,50002435,5
50002441:5,50002441,5
50002443:5,50002443,5
50002447:5,50002447,5
50002448:5,50002448,5
50002449:5,50002449,5
50002457:5,50002457,5
50002461:5,50002461,5
50002465:5,50002465,5
50002469:5,50002469,5
50002471:5,50002471,5
50002474:5,50002474,5
50002477:5,50002477,5
50002481:5,50002481,5
50002498:5,50002498,5
50002501:5,50002501,5
50002502:5,50002502,5
50002506:5,50002506,5
50002509:5,50002509,5
50002512:5,50002512,5
50002515:5,50002515,5
50002517:5,50002517,5
50002519:5,50002519,5
50002533:5,50002533,5
50002535:5,50002535,5
50002536:5,50002536,5
50002537:5,50002537,5
50002540:5,50002540,5
50002542:5,50002542,5
50002545:5,50002545,5
50002546:5,50002546,5
50002547:5,50002547,5
50002551:5,50002551,5
50002553:5,50002553,5
50002562:5,50002562,5
50002564:5,50002564,5
50002565:5,50002565,5
50002566:5,50002566,5
50002571:5,50002571,5
50002573:5,50002573,5
50002574:5,50002574,5
50002575:5,50002575,5
50002576:5,50002576,5
50002577:5,50002577,5
50002578:5,50002578,5
50002580:5,50002580,5
50002581:5,50002581,5
50002585:5,50002585,5
50002586:5,50002586,5
50002587:5,50002587,5
50002590:5,50002590,5
50002594:5,50002594,5
50002595:5,50002595,5
50002596:5,50002596,5
50002597:5,50002597,5
50002598:5,50002598,5
50002599:5,50002599,5
50002600:5,50002600,5
50002601:5,50002601,5
50002602:5,50002602,5
50002606:5,50002606,5
50002608:5,50002608,5
50002609:5,50002609,5
50002611:5,50002611,5
50002612:5,50002612,5
50002613:5,50002613,5
50002614:5,50002614,5
50002615:5,50002615,5
50002618:5,50002618,5
50002619:5,50002619,5
50002620:5,50002620,5
50002622:5,50002622,5
50002627:5,50002627,5
50002757:5,50002757,5
50002760:5,50002760,5
50002761:5,50002761,5
50002763:5,50002763,5
50002775:5,50002775,5
50002788:5,50002788,5
50002795:5,50002795,5
50002804:5,50002804,5
50002805:5,50002805,5
50002811:5,50002811,5
50002817:5,50002817,5
50002824:5,50002824,5
50002825:5,50002825,5
50002848:5,50002848,5
50002849:5,50002849,5
50002855:5,50002855,5
50002862:5,50002862,5
50002863:5,50002863,5
50002864:5,50002864,5
52017367:5,52017367,5
50002876:5,50002876,5
50002878:5,50002878,5
50002879:5,50002879,5
50002892:5,50002892,5
50002893:5,50002893,5
50002907:5,50002907,5
50002909:5,50002909,5
50002914:5,50002914,5
50002919:5,50002919,5
50002920:5,50002920,5
50002924:5,50002924,5
50002931:5,50002931,5
50002934:5,50002934,5
50002936:5,50002936,5
50002937:5,50002937,5
50002940:5,50002940,5
50002942:5,50002942,5
50002943:5,50002943,5
50002952:5,50002952,5
50002953:5,50002953,5
50002955:5,50002955,5
50002967:5,50002967,5
50002984:5,50002984,5
50002995:5,50002995,5
50002996:5,50002996,5
50003015:5,50003015,5
50003017:5,50003017,5
50003026:5,50003026,5
50003027:5,50003027,5
50004196:5,50004196,5
50004202:5,50004202,5
50004213:5,50004213,5
50004215:5,50004215,5
50004217:5,50004217,5
50004218:5,50004218,5
50004230:5,50004230,5
50004239:5,50004239,5
50004242:5,50004242,5
50004255:5,50004255,5
50004259:5,50004259,5
50004273:5,50004273,5
50004280:5,50004280,5
50004281:5,50004281,5
50004286:5,50004286,5
50004288:5,50004288,5
50004292:5,50004292,5
50004294:5,50004294,5
50004296:5,50004296,5
50004306:5,50004306,5
50004317:5,50004317,5
50004336:5,50004336,5
50004356:5,50004356,5
50004357:5,50004357,5
50004369:5,50004369,5
50004372:5,50004372,5
50004374:5,50004374,5
50004377:5,50004377,5
50004383:5,50004383,5
50004385:5,50004385,5
50004387:5,50004387,5
50004389:5,50004389,5
50004397:5,50004397,5
50004404:5,50004404,5
50004406:5,50004406,5
50004415:5,50004415,5
50004419:5,50004419,5
50004423:5,50004423,5
50004430:5,50004430,5
50004436:5,50004436,5
50004437:5,50004437,5
50004439:5,50004439,5
50004441:5,50004441,5
50004445:5,50004445,5
50004456:5,50004456,5
50004466:5,50004466,5
50004470:5,50004470,5
50004471:5,50004471,5
50004483:5,50004483,5
50004485:5,50004485,5
50004486:5,50004486,5
50004492:5,50004492,5
50004498:5,50004498,5
50004500:5,50004500,5
50004503:5,50004503,5
50004507:5,50004507,5
50004513:5,50004513,5
50004515:5,50004515,5
50004516:5,50004516,5
50004522:5,50004522,5
50004532:5,50004532,5
50004548:5,50004548,5
50004549:5,50004549,5
50004554:5,50004554,5
50004556:5,50004556,5
50004585:5,50004585,5
50004598:5,50004598,5
50004599:5,50004599,5
50004604:5,50004604,5
50004607:5,50004607,5
50004625:5,50004625,5
50004635:5,50004635,5
50004638:5,50004638,5
52017322:5,52017322,5
50004639:5,50004639,5
50004645:5,50004645,5
50004651:5,50004651,5
50004683:5,50004683,5
50004914:5,50004914,5
50004986:5,50004986,5
50010261:5,50010261,5
50010265:5,50010265,5
50010266:5,50010266,5
50010267:5,50010267,5
50010268:5,50010268,5
50010331:5,50010331,5
50010334:5,50010334,5
50010340:5,50010340,5
50011776:5,50011776,5
50011781:5,50011781,5
50011784:5,50011784,5
50012031:5,50012031,5
50012041:5,50012041,5
62482893:5,62482893,5
50012087:5,50012087,5
52172015:5,52172015,5
50012088:5,50012088,5
50012091:5,50012091,5
50012092:5,50012092,5
50012093:5,50012093,5
50012095:5,50012095,5
50012096:5,50012096,5
50012098:5,50012098,5
50012105:5,50012105,5
50012108:5,50012108,5
50012109:5,50012109,5
50012110:5,50012110,5
50012114:5,50012114,5
50012119:5,50012119,5
50012120:5,50012120,5
50012121:5,50012121,5
50012123:5,50012123,5
50012126:5,50012126,5
50012127:5,50012127,5
50012130:5,50012130,5
50012133:5,50012133,5
50012134:5,50012134,5
50012136:5,50012136,5
50012177:5,50012177,5
50012181:5,50012181,5
50012232:5,50012232,5
50012234:5,50012234,5
50012236:5,50012236,5
50012238:5,50012238,5
50012239:5,50012239,5
50012240:5,50012240,5
50012242:5,50012242,5
50012243:5,50012243,5
50012244:5,50012244,5
50012248:5,50012248,5
50012250:5,50012250,5
50012251:5,50012251,5
50012256:5,50012256,5
50012257:5,50012257,5
50012259:5,50012259,5
50012260:5,50012260,5
50012262:5,50012262,5
50012273:5,50012273,5
50012303:5,50012303,5
50012308:5,50012308,5
50012309:5,50012309,5
50012310:5,50012310,5
50012320:5,50012320,5
50012321:5,50012321,5
50012347:5,50012347,5
50012351:5,50012351,5
50012379:5,50012379,5
50012380:5,50012380,5
50012381:5,50012381,5
50012386:5,50012386,5
50012388:5,50012388,5
50012389:5,50012389,5
50012390:5,50012390,5
50012392:5,50012392,5
50012393:5,50012393,5
50012394:5,50012394,5
50012396:5,50012396,5
50012398:5,50012398,5
50012399:5,50012399,5
50012413:5,50012413,5
50012422:5,50012422,5
50012424:5,50012424,5
50012434:5,50012434,5
52171993:5,52171993,5
50012456:5,50012456,5
50012460:5,50012460,5
50012477:5,50012477,5
50012485:5,50012485,5
50012494:5,50012494,5
50012504:5,50012504,5
50012509:5,50012509,5
50012510:5,50012510,5
50012514:5,50012514,5
50012524:5,50012524,5
50012668:5,50012668,5
50012683:5,50012683,5
52172450:5,52172450,5
50012688:5,50012688,5
50012709:5,50012709,5
50012710:5,50012710,5
50012711:5,50012711,5
50012712:5,50012712,5
50012720:5,50012720,5
50012728:5,50012728,5
50012734:5,50012734,5
52175693:5,52175693,5
50012761:5,50012761,5
50012788:5,50012788,5
50012841:5,50012841,5
50012855:5,50012855,5
50012856:5,50012856,5
50012857:5,50012857,5
50012859:5,50012859,5
50012873:5,50012873,5
50012906:5,50012906,5
50012907:5,50012907,5
50012908:5,50012908,5
50012911:5,50012911,5
50012912:5,50012912,5
50012913:5,50012913,5
50012915:5,50012915,5
50012921:5,50012921,5
50012928:5,50012928,5
50012943:5,50012943,5
50012944:5,50012944,5
50012951:5,50012951,5
50012981:5,50012981,5
50013062:5,50013062,5
50013063:5,50013063,5
50013067:5,50013067,5
50013069:5,50013069,5
52541260:5,52541260,5
50013077:5,50013077,5
50013083:5,50013083,5
50013084:5,50013084,5
50013220:5,50013220,5
50013221:5,50013221,5
50013244:5,50013244,5
50013254:5,50013254,5
50013263:5,50013263,5
50013284:5,50013284,5
50013285:5,50013285,5
50013286:5,50013286,5
50013288:5,50013288,5
50013459:5,50013459,5
50013461:5,50013461,5
50013475:5,50013475,5
50013477:5,50013477,5
50013478:5,50013478,5
50013481:5,50013481,5
50013484:5,50013484,5
50013487:5,50013487,5
50013499:5,50013499,5
50013501:5,50013501,5
50013503:5,50013503,5
50013505:5,50013505,5
50013570:5,50013570,5
50013591:5,50013591,5
50013594:5,50013594,5
50013596:5,50013596,5
50013603:5,50013603,5
50013609:5,50013609,5
50013633:5,50013633,5
50013634:5,50013634,5
50013636:5,50013636,5
50013639:5,50013639,5
50013641:5,50013641,5
50013642:5,50013642,5
50013645:5,50013645,5
50013653:5,50013653,5
50013654:5,50013654,5
50013662:5,50013662,5
50013664:5,50013664,5
50013666:5,50013666,5
50013668:5,50013668,5
50013669:5,50013669,5
50013672:5,50013672,5
50013674:5,50013674,5
50013677:5,50013677,5
50013678:5,50013678,5
50013679:5,50013679,5
50013681:5,50013681,5
50013683:5,50013683,5
50013684:5,50013684,5
50013687:5,50013687,5
50013688:5,50013688,5
50013689:5,50013689,5
50013690:5,50013690,5
50013691:5,50013691,5
50013692:5,50013692,5
50013695:5,50013695,5
50013704:5,50013704,5
50013711:5,50013711,5
50013713:5,50013713,5
50013722:5,50013722,5
50013724:5,50013724,5
50013725:5,50013725,5
50013727:5,50013727,5
50013729:5,50013729,5
50013730:5,50013730,5
50013731:5,50013731,5
50013745:5,50013745,5
50013750:5,50013750,5
50013754:5,50013754,5
50013755:5,50013755,5
50013756:5,50013756,5
50013757:5,50013757,5
50013758:5,50013758,5
50013759:5,50013759,5
50013764:5,50013764,5
50013767:5,50013767,5
50013772:5,50013772,5
50013773:5,50013773,5
50013776:5,50013776,5
50013777:5,50013777,5
50013778:5,50013778,5
50013781:5,50013781,5
50013782:5,50013782,5
60834216:5,60834216,5
50013784:5,50013784,5
50013785:5,50013785,5
50013789:5,50013789,5
50013794:5,50013794,5
50013795:5,50013795,5
50013796:5,50013796,5
50013799:5,50013799,5
50013803:5,50013803,5
50013804:5,50013804,5
50013805:5,50013805,5
50013811:5,50013811,5
50014293:5,50014293,5
50014295:5,50014295,5
50014296:5,50014296,5
50014322:5,50014322,5
50014323:5,50014323,5
50014347:5,50014347,5
50014427:5,50014427,5
50014444:5,50014444,5
50014445:5,50014445,5
50014446:5,50014446,5
50014449:5,50014449,5
50014450:5,50014450,5
50014452:5,50014452,5
50014454:5,50014454,5
50014455:5,50014455,5
50014456:5,50014456,5
50014457:5,50014457,5
50014458:5,50014458,5
50014459:5,50014459,5
50014460:5,50014460,5
50014462:5,50014462,5
50014465:5,50014465,5
50014466:5,50014466,5
50014467:5,50014467,5
50014468:5,50014468,5
50014469:5,50014469,5
50014477:5,50014477,5
50014481:5,50014481,5
50014483:5,50014483,5
50014486:5,50014486,5
50014507:5,50014507,5
50014508:5,50014508,5
50014510:5,50014510,5
50014511:5,50014511,5
50014512:5,50014512,5
50014514:5,50014514,5
50014517:5,50014517,5
50014519:5,50014519,5
50014524:5,50014524,5
50014527:5,50014527,5
50014528:5,50014528,5
50014532:5,50014532,5
50014538:5,50014538,5
50014540:5,50014540,5
50014541:5,50014541,5
50014554:5,50014554,5
50014572:5,50014572,5
50014574:5,50014574,5
50014579:5,50014579,5
50014582:5,50014582,5
50014583:5,50014583,5
50014585:5,50014585,5
50014586:5,50014586,5
50014590:5,50014590,5
50014595:5,50014595,5
50014606:5,50014606,5
50014609:5,50014609,5
50014611:5,50014611,5
50014612:5,50014612,5
50014614:5,50014614,5
50014616:5,50014616,5
50014617:5,50014617,5
50014619:5,50014619,5
50014620:5,50014620,5
50014621:5,50014621,5
50014622:5,50014622,5
50014624:5,50014624,5
50014636:5,50014636,5
50014653:5,50014653,5
50014656:5,50014656,5
50014660:5,50014660,5
50014661:5,50014661,5
50014662:5,50014662,5
50014663:5,50014663,5
50014665:5,50014665,5
50014672:5,50014672,5
50014676:5,50014676,5
50014681:5,50014681,5
50014684:5,50014684,5
50014686:5,50014686,5
50014688:5,50014688,5
50014689:5,50014689,5
50014690:5,50014690,5
50014707:5,50014707,5
50014708:5,50014708,5
50014712:5,50014712,5
50014713:5,50014713,5
50014715:5,50014715,5
50014718:5,50014718,5
50014742:5,50014742,5
50014750:5,50014750,5
50014754:5,50014754,5
50014761:5,50014761,5
50014762:5,50014762,5
50014763:5,50014763,5
50014775:5,50014775,5
50014781:5,50014781,5
50014782:5,50014782,5
50014786:5,50014786,5
50014788:5,50014788,5
50014789:5,50014789,5
50014790:5,50014790,5
50014794:5,50014794,5
50014796:5,50014796,5
50014798:5,50014798,5
50014802:5,50014802,5
50014805:5,50014805,5
50014806:5,50014806,5
50014808:5,50014808,5
50014809:5,50014809,5
50014810:5,50014810,5
50014827:5,50014827,5
50014911:5,50014911,5
50014915:5,50014915,5
50014921:5,50014921,5
50014926:5,50014926,5
50014927:5,50014927,5
50014930:5,50014930,5
50014934:5,50014934,5
50014936:5,50014936,5
50014943:5,50014943,5
50014947:5,50014947,5
50014954:5,50014954,5
50014961:5,50014961,5
50014965:5,50014965,5
50014968:5,50014968,5
50014971:5,50014971,5
50014978:5,50014978,5
50014980:5,50014980,5
50014987:5,50014987,5
50015001:5,50015001,5
50015009:5,50015009,5
50015010:5,50015010,5
50015278:5,50015278,5
50015281:5,50015281,5
50015287:5,50015287,5
50015315:5,50015315,5
50015534:5,50015534,5
50015730:5,50015730,5
50015732:5,50015732,5
50015749:5,50015749,5
50015753:5,50015753,5
50015755:5,50015755,5
50015757:5,50015757,5
50015761:5,50015761,5
50015763:5,50015763,5
50015769:5,50015769,5
50015771:5,50015771,5
50015775:5,50015775,5
50015780:5,50015780,5
50015783:5,50015783,5
50015793:5,50015793,5
50015805:5,50015805,5
50015808:5,50015808,5
50015809:5,50015809,5
50015810:5,50015810,5
50015814:5,50015814,5
50015817:5,50015817,5
50015819:5,50015819,5
50015820:5,50015820,5
50015824:5,50015824,5
50015826:5,50015826,5
50015829:5,50015829,5
50015830:5,50015830,5
50015839:5,50015839,5
50015840:5,50015840,5
50015846:5,50015846,5
50015851:5,50015851,5
50015854:5,50015854,5
50015856:5,50015856,5
50015859:5,50015859,5
50015862:5,50015862,5
50016137:5,50016137,5
50016214:5,50016214,5
50016513:5,50016513,5
50016555:5,50016555,5
50018050:5,50018050,5
50018144:5,50018144,5
50018147:5,50018147,5
50018157:5,50018157,5
50018193:5,50018193,5
50018195:5,50018195,5
50018202:5,50018202,5
50018220:5,50018220,5
50018225:5,50018225,5
50018230:5,50018230,5
50018231:5,50018231,5
50018293:5,50018293,5
50018298:5,50018298,5
50018299:5,50018299,5
50018304:5,50018304,5
50018306:5,50018306,5
50018321:5,50018321,5
50018357:5,50018357,5
50018367:5,50018367,5
50018369:5,50018369,5
50018370:5,50018370,5
50018429:5,50018429,5
50018459:5,50018459,5
50018484:5,50018484,5
50018488:5,50018488,5
50018575:5,50018575,5
